order_id,customer_id,amount,order_status,date,segment
52590,57,67.8,completed,2024-03-21,B2B
52591,157,146.78,completed,2024-03-21,B2C
52592,122,96.93,completed,2024-03-21,SMB
52593,699,537.31,completed,2024-03-22,B2B
52594,575,23.66,cancelled,2024-03-22,SMB
52595,841,149.26,completed,2024-03-22,B2B
52596,680,308.12,completed,2024-03-22,SMB
52597,79,113.3,shipped,2024-03-22,B2C
52598,438,15.45,shipped,2024-03-22,SMB
52599,699,56.72,completed,2024-03-22,B2B
52600,858,73.68,completed,2024-03-22,B2C
52601,630,522.18,completed,2024-03-22,B2C
52602,207,379.18,completed,2024-03-22,B2B
52603,82,461.89,completed,2024-03-22,B2C
52604,498,277.1,completed,2024-03-22,B2B
52605,269,80.0,completed,2024-03-22,B2C
52606,192,369.47,pending,2024-03-22,SMB
52607,186,615.0,pending,2024-03-22,B2C
52608,665,79.63,completed,2024-03-22,B2B
52609,538,60.28,completed,2024-03-22,B2B
52610,660,133.75,completed,2024-03-22,B2C
52611,65,46.08,completed,2024-03-22,B2C
52612,574,19.98,completed,2024-03-22,B2C
52613,631,452.35,pending,2024-03-22,SMB
52614,343,405.03,completed,2024-03-22,B2B
52615,568,41.63,completed,2024-03-22,B2C
52616,489,93.57,completed,2024-03-22,Enterprise
52617,754,281.71,cancelled,2024-03-22,B2C
52618,890,177.26,pending,2024-03-22,B2B
52619,813,90.33,shipped,2024-03-22,B2B
52620,640,219.49,completed,2024-03-22,B2C
52621,422,356.02,completed,2024-03-22,SMB
52622,463,405.87,completed,2024-03-22,SMB
52623,549,86.43,completed,2024-03-22,B2C
52624,291,43.59,shipped,2024-03-22,B2B
52625,255,381.0,completed,2024-03-23,B2B
52626,797,29.57,completed,2024-03-23,Enterprise
52627,582,206.85,completed,2024-03-23,Enterprise
52628,847,37.71,completed,2024-03-23,B2B
52629,256,88.99,completed,2024-03-23,B2C
52630,102,94.54,completed,2024-03-23,B2C
52631,448,40.93,completed,2024-03-23,SMB
52632,686,398.97,completed,2024-03-23,B2C
52633,558,15.4,pending,2024-03-23,B2B
52634,73,351.38,completed,2024-03-23,B2B
52635,620,337.9,completed,2024-03-23,SMB
52636,148,72.18,completed,2024-03-23,B2C
52637,653,197.75,completed,2024-03-23,B2C
52638,107,58.72,shipped,2024-03-23,B2C
52639,851,228.3,completed,2024-03-23,B2B
52640,281,138.53,completed,2024-03-23,SMB
52641,668,68.55,cancelled,2024-03-23,B2B
52642,732,91.68,shipped,2024-03-23,SMB
52643,398,190.62,completed,2024-03-23,B2C
52644,502,369.82,completed,2024-03-23,B2C
52645,736,36.01,completed,2024-03-23,SMB
52646,171,142.07,shipped,2024-03-23,B2C
52647,842,58.9,completed,2024-03-23,B2C
52648,375,257.45,completed,2024-03-23,B2B
52649,735,25.92,completed,2024-03-23,B2C
52650,49,190.17,completed,2024-03-23,B2C
52651,537,43.85,shipped,2024-03-23,SMB
52652,60,151.09,pending,2024-03-23,B2C
52653,725,285.9,completed,2024-03-23,B2C
52654,859,226.02,completed,2024-03-23,B2C
52655,567,224.72,completed,2024-03-23,B2C
52656,392,124.42,pending,2024-03-23,B2C
52657,822,347.11,shipped,2024-03-24,B2B
52658,859,148.05,cancelled,2024-03-24,B2C
52659,49,389.28,cancelled,2024-03-24,B2C
52660,260,133.62,completed,2024-03-24,B2B
52661,284,120.77,shipped,2024-03-24,B2B
52662,203,52.72,completed,2024-03-24,B2B
52663,621,133.05,completed,2024-03-24,B2B
52664,743,37.73,completed,2024-03-24,SMB
52665,499,320.68,completed,2024-03-24,Enterprise
52666,529,184.0,shipped,2024-03-24,B2B
52667,268,773.55,completed,2024-03-24,SMB
52668,288,29.49,pending,2024-03-24,B2C
52669,822,56.3,completed,2024-03-24,B2B
52670,659,329.53,completed,2024-03-24,B2C
52671,897,90.44,completed,2024-03-24,B2C
52672,276,109.19,completed,2024-03-24,B2C
52673,893,310.62,completed,2024-03-24,SMB
52674,619,125.67,completed,2024-03-24,SMB
52675,694,47.25,shipped,2024-03-24,B2B
52676,820,348.89,completed,2024-03-24,B2C
52677,429,19.73,completed,2024-03-24,B2C
52678,832,353.64,shipped,2024-03-24,B2C
52679,369,22.78,completed,2024-03-24,B2B
52680,886,179.42,completed,2024-03-24,B2B
52681,487,26.16,completed,2024-03-24,B2B
52682,210,198.74,completed,2024-03-24,B2B
52683,385,20.18,completed,2024-03-24,SMB
52684,485,292.21,completed,2024-03-24,B2C
52685,558,109.09,completed,2024-03-24,B2B
52686,892,29.72,completed,2024-03-24,SMB
52687,135,199.04,completed,2024-03-24,Enterprise
52688,810,115.79,completed,2024-03-24,B2B
52689,83,46.78,cancelled,2024-03-25,B2C
52690,39,17.37,completed,2024-03-25,B2C
52691,220,96.19,completed,2024-03-25,SMB
52692,860,28.43,pending,2024-03-25,B2B
52693,406,29.84,shipped,2024-03-25,SMB
52694,443,61.66,shipped,2024-03-25,B2C
52695,781,164.32,cancelled,2024-03-25,B2C
52696,515,128.22,completed,2024-03-25,B2B
52697,588,25.72,completed,2024-03-25,B2B
52698,557,533.34,completed,2024-03-25,B2B
52699,23,342.28,completed,2024-03-25,B2C
52700,315,60.01,completed,2024-03-25,SMB
52701,662,34.57,completed,2024-03-25,Enterprise
52702,220,443.14,shipped,2024-03-25,SMB
52703,138,107.75,completed,2024-03-25,SMB
52704,789,70.91,completed,2024-03-25,B2C
52705,719,116.11,completed,2024-03-25,B2B
52706,20,237.25,completed,2024-03-25,B2C
52707,596,42.66,shipped,2024-03-25,B2C
52708,797,233.83,cancelled,2024-03-25,Enterprise
52709,591,222.61,shipped,2024-03-25,B2B
52710,107,131.27,completed,2024-03-25,B2C
52711,420,316.31,pending,2024-03-25,SMB
52712,187,36.26,completed,2024-03-25,SMB
52713,875,150.76,shipped,2024-03-25,B2B
52714,804,104.5,completed,2024-03-25,B2C
52715,491,97.3,completed,2024-03-25,B2C
52716,6,58.67,cancelled,2024-03-25,B2B
52717,573,84.85,completed,2024-03-25,B2C
52718,630,32.17,shipped,2024-03-25,B2C
52719,70,58.47,completed,2024-03-25,Enterprise
52720,861,62.61,shipped,2024-03-25,SMB
52721,239,206.3,cancelled,2024-03-26,B2C
52722,740,22.47,completed,2024-03-26,B2C
52723,303,172.99,completed,2024-03-26,B2C
52724,443,52.54,completed,2024-03-26,B2C
52725,874,27.81,pending,2024-03-26,B2C
52726,428,68.67,completed,2024-03-26,SMB
52727,504,53.13,completed,2024-03-26,SMB
52728,409,135.46,completed,2024-03-26,Enterprise
52729,499,81.33,completed,2024-03-26,Enterprise
52730,261,522.18,completed,2024-03-26,B2C
52731,116,511.77,completed,2024-03-26,SMB
52732,313,102.97,pending,2024-03-26,B2B
52733,866,252.78,completed,2024-03-26,B2C
52734,608,17.0,completed,2024-03-26,B2C
52735,59,134.05,completed,2024-03-26,B2B
52736,283,218.98,completed,2024-03-26,B2C
52737,203,51.68,pending,2024-03-26,B2B
52738,227,24.47,completed,2024-03-26,Enterprise
52739,65,40.43,completed,2024-03-26,B2C
52740,847,102.47,completed,2024-03-26,B2B
52741,228,120.9,pending,2024-03-26,B2C
52742,630,86.92,cancelled,2024-03-26,B2C
52743,290,101.97,completed,2024-03-26,B2C
52744,768,110.3,completed,2024-03-26,SMB
52745,579,235.08,completed,2024-03-26,B2C
52746,739,31.68,shipped,2024-03-26,B2C
52747,201,234.77,completed,2024-03-26,B2C
52748,300,190.01,cancelled,2024-03-26,B2B
52749,657,218.02,shipped,2024-03-26,B2C
52750,261,213.9,pending,2024-03-26,B2C
52751,399,110.4,completed,2024-03-26,SMB
52752,296,50.62,completed,2024-03-26,B2C
52753,464,130.38,shipped,2024-03-27,B2C
52754,3,490.45,completed,2024-03-27,SMB
52755,607,148.2,completed,2024-03-27,B2B
52756,338,16.67,completed,2024-03-27,SMB
52757,491,24.24,completed,2024-03-27,B2C
52758,730,756.38,completed,2024-03-27,B2B
52759,881,26.2,completed,2024-03-27,B2B
52760,833,22.07,completed,2024-03-27,B2B
52761,58,80.32,completed,2024-03-27,B2B
52762,802,537.61,completed,2024-03-27,B2B
52763,137,72.56,completed,2024-03-27,B2C
52764,164,94.12,completed,2024-03-27,B2C
52765,341,165.8,shipped,2024-03-27,B2C
52766,76,18.66,shipped,2024-03-27,SMB
52767,193,357.07,shipped,2024-03-27,Enterprise
52768,359,124.92,shipped,2024-03-27,Enterprise
52769,720,109.33,completed,2024-03-27,SMB
52770,364,310.7,completed,2024-03-27,B2C
52771,872,473.89,completed,2024-03-27,B2C
52772,825,97.6,completed,2024-03-27,B2C
52773,192,43.39,completed,2024-03-27,SMB
52774,501,268.69,completed,2024-03-27,B2C
52775,129,92.44,pending,2024-03-27,B2B
52776,154,426.27,completed,2024-03-27,B2C
52777,149,464.06,completed,2024-03-27,B2B
52778,229,33.3,cancelled,2024-03-27,SMB
52779,824,485.44,shipped,2024-03-27,B2C
52780,726,83.89,completed,2024-03-27,SMB
52781,840,170.88,pending,2024-03-27,B2C
52782,273,20.31,completed,2024-03-27,SMB
52783,587,344.58,shipped,2024-03-27,B2B
52784,155,168.91,completed,2024-03-27,Enterprise
52785,821,169.74,completed,2024-03-28,SMB
52786,288,363.69,shipped,2024-03-28,B2C
52787,401,121.5,completed,2024-03-28,B2B
52788,810,94.28,completed,2024-03-28,B2B
52789,355,316.63,completed,2024-03-28,B2B
52790,291,218.46,completed,2024-03-28,B2B
52791,233,461.32,cancelled,2024-03-28,B2C
52792,93,437.32,completed,2024-03-28,SMB
52793,1017,87.27,completed,2024-03-28,Unknown
52794,653,103.86,completed,2024-03-28,B2C
52795,853,59.35,completed,2024-03-28,B2B
52796,98,177.11,completed,2024-03-28,B2C
52797,839,83.01,completed,2024-03-28,B2C
52798,313,246.34,cancelled,2024-03-28,B2B
52799,681,34.44,completed,2024-03-28,SMB
52800,492,33.56,completed,2024-03-28,B2C
52801,12,49.31,completed,2024-03-28,Enterprise
52802,771,28.21,completed,2024-03-28,B2B
52803,878,160.15,completed,2024-03-28,B2C
52804,500,38.91,shipped,2024-03-28,Enterprise
52805,695,41.15,cancelled,2024-03-28,B2B
52806,818,17.15,completed,2024-03-28,B2C
52807,218,243.55,completed,2024-03-28,SMB
52808,565,265.93,cancelled,2024-03-28,B2C
52809,849,41.51,completed,2024-03-28,B2C
52810,315,216.79,completed,2024-03-28,SMB
52811,228,100.25,pending,2024-03-28,B2C
52812,1003,56.09,shipped,2024-03-28,Unknown
52813,767,160.69,completed,2024-03-28,SMB
52814,536,44.49,completed,2024-03-28,Enterprise
52815,22,227.13,completed,2024-03-28,B2B
52816,537,22.32,completed,2024-03-28,SMB
52817,395,494.61,shipped,2024-03-29,B2C
52818,9,26.19,completed,2024-03-29,B2C
52819,554,144.93,completed,2024-03-29,B2C
52820,573,363.72,completed,2024-03-29,B2C
52821,179,16.8,completed,2024-03-29,Enterprise
52822,483,118.53,completed,2024-03-29,B2C
52823,358,79.62,shipped,2024-03-29,B2C
52824,805,145.24,completed,2024-03-29,B2C
52825,271,53.32,completed,2024-03-29,SMB
52826,256,25.07,completed,2024-03-29,B2C
52827,583,162.5,shipped,2024-03-29,B2C
52828,164,95.9,completed,2024-03-29,B2C
52829,478,161.12,completed,2024-03-29,B2C
52830,455,50.46,completed,2024-03-29,B2B
52831,887,77.04,completed,2024-03-29,B2C
52832,291,138.72,shipped,2024-03-29,B2B
52833,541,149.88,completed,2024-03-29,Enterprise
52834,349,84.86,shipped,2024-03-29,B2C
52835,331,64.29,pending,2024-03-29,B2C
52836,279,62.97,cancelled,2024-03-29,SMB
52837,119,43.8,completed,2024-03-29,SMB
52838,357,74.05,completed,2024-03-29,B2B
52839,135,48.37,completed,2024-03-29,Enterprise
52840,824,165.69,completed,2024-03-29,B2C
52841,481,141.27,shipped,2024-03-29,B2C
52842,216,87.33,pending,2024-03-29,B2B
52843,613,74.14,completed,2024-03-29,B2C
52844,883,55.7,completed,2024-03-29,B2B
52845,13,130.01,completed,2024-03-29,SMB
52846,856,391.82,completed,2024-03-29,B2B
52847,882,188.61,shipped,2024-03-29,B2C
52848,202,219.63,completed,2024-03-29,B2B
52849,621,284.71,completed,2024-03-30,B2B
52850,63,80.0,completed,2024-03-30,SMB
52851,575,24.74,cancelled,2024-03-30,SMB
52852,73,161.15,completed,2024-03-30,B2B
52853,304,46.36,pending,2024-03-30,B2C
52854,416,141.26,shipped,2024-03-30,B2C
52855,330,216.78,completed,2024-03-30,B2B
52856,615,244.62,completed,2024-03-30,SMB
52857,294,68.9,completed,2024-03-30,B2C
52858,778,122.75,completed,2024-03-30,SMB
52859,405,160.52,pending,2024-03-30,B2C
52860,44,271.79,completed,2024-03-30,Enterprise
52861,302,229.94,completed,2024-03-30,B2C
52862,555,678.12,completed,2024-03-30,SMB
52863,857,16.22,completed,2024-03-30,B2B
52864,432,101.3,completed,2024-03-30,SMB
52865,129,59.37,completed,2024-03-30,B2B
52866,340,34.16,completed,2024-03-30,B2B
52867,660,378.74,completed,2024-03-30,B2C
52868,72,944.37,completed,2024-03-30,B2B
52869,239,44.88,completed,2024-03-30,B2C
52870,319,20.88,completed,2024-03-30,B2B
52871,156,63.25,pending,2024-03-30,B2B
52872,211,285.15,completed,2024-03-30,B2C
52873,695,67.2,completed,2024-03-30,B2B
52874,496,23.79,completed,2024-03-30,B2C
52875,385,23.09,completed,2024-03-30,SMB
52876,143,98.64,completed,2024-03-30,B2C
52877,333,417.85,cancelled,2024-03-30,B2B
52878,559,65.51,completed,2024-03-30,SMB
52879,191,98.57,completed,2024-03-30,B2B
52880,508,31.13,completed,2024-03-30,SMB
52881,90,117.06,completed,2024-03-31,B2C
52882,831,193.88,completed,2024-03-31,B2B
52883,863,62.44,completed,2024-03-31,B2C
52884,578,67.8,cancelled,2024-03-31,Enterprise
52885,614,291.75,completed,2024-03-31,B2B
52886,201,16.56,completed,2024-03-31,B2C
52887,160,166.78,pending,2024-03-31,SMB
52888,746,90.1,shipped,2024-03-31,SMB
52889,194,68.15,cancelled,2024-03-31,B2C
52890,279,175.76,completed,2024-03-31,SMB
52891,303,284.97,completed,2024-03-31,B2C
52892,400,137.6,shipped,2024-03-31,SMB
52893,195,19.74,completed,2024-03-31,B2C
52894,340,107.82,completed,2024-03-31,B2B
52895,266,108.2,shipped,2024-03-31,SMB
52896,276,132.72,completed,2024-03-31,B2C
52897,265,181.74,pending,2024-03-31,SMB
52898,792,17.93,cancelled,2024-03-31,B2C
52899,111,119.58,pending,2024-03-31,B2C
52900,495,148.12,completed,2024-03-31,B2C
52901,846,78.09,completed,2024-03-31,B2C
52902,403,180.56,shipped,2024-03-31,B2C
52903,672,53.85,cancelled,2024-03-31,SMB
52904,659,72.27,completed,2024-03-31,B2C
52905,563,508.54,completed,2024-03-31,B2B
52906,886,79.17,pending,2024-03-31,B2B
52907,663,78.81,completed,2024-03-31,B2C
52908,651,150.83,completed,2024-03-31,B2B
52909,613,545.94,completed,2024-03-31,B2C
52910,790,626.89,completed,2024-03-31,Enterprise
52911,709,145.0,shipped,2024-03-31,B2C
52912,100,15.16,completed,2024-03-31,B2B
52913,1001,361.38,completed,2024-04-01,Unknown
52914,399,141.68,completed,2024-04-01,SMB
52915,726,83.36,completed,2024-04-01,SMB
52916,498,280.09,completed,2024-04-01,B2B
52917,324,91.58,shipped,2024-04-01,B2C
52918,114,20.2,completed,2024-04-01,SMB
52919,477,273.12,completed,2024-04-01,B2B
52920,830,133.4,completed,2024-04-01,B2C
52921,95,76.91,completed,2024-04-01,SMB
52922,193,58.33,completed,2024-04-01,Enterprise
52923,424,150.14,completed,2024-04-01,B2C
52924,54,49.99,completed,2024-04-01,SMB
52925,276,73.7,completed,2024-04-01,B2C
52926,822,166.81,completed,2024-04-01,B2B
52927,651,334.98,pending,2024-04-01,B2B
52928,26,129.18,shipped,2024-04-01,SMB
52929,677,228.51,completed,2024-04-01,B2B
52930,202,230.99,completed,2024-04-01,B2B
52931,849,178.75,pending,2024-04-01,B2C
52932,272,57.32,completed,2024-04-01,SMB
52933,206,317.37,shipped,2024-04-01,B2B
52934,428,100.98,completed,2024-04-01,SMB
52935,766,21.78,completed,2024-04-01,B2C
52936,554,57.08,pending,2024-04-01,B2C
52937,528,232.58,completed,2024-04-01,B2C
52938,870,25.75,completed,2024-04-01,Enterprise
52939,726,38.91,pending,2024-04-01,SMB
52940,19,192.74,shipped,2024-04-01,B2C
52941,762,349.68,completed,2024-04-01,B2C
52942,5,165.66,completed,2024-04-01,B2B
52943,853,52.71,completed,2024-04-01,B2B
52944,527,23.23,shipped,2024-04-01,B2C
52945,804,158.23,cancelled,2024-04-02,B2C
52946,725,22.28,shipped,2024-04-02,B2C
52947,229,157.29,shipped,2024-04-02,SMB
52948,869,53.35,completed,2024-04-02,SMB
52949,259,367.54,shipped,2024-04-02,B2C
52950,751,111.68,shipped,2024-04-02,B2B
52951,672,53.03,shipped,2024-04-02,SMB
52952,43,302.75,completed,2024-04-02,B2B
52953,99,58.96,pending,2024-04-02,B2B
52954,191,69.92,completed,2024-04-02,B2B
52955,651,284.62,completed,2024-04-02,B2B
52956,540,70.4,completed,2024-04-02,B2B
52957,103,94.19,completed,2024-04-02,B2C
52958,323,79.08,completed,2024-04-02,B2C
52959,75,33.56,shipped,2024-04-02,SMB
52960,380,20.95,completed,2024-04-02,B2C
52961,619,208.4,completed,2024-04-02,SMB
52962,237,170.4,completed,2024-04-02,B2C
52963,863,64.77,pending,2024-04-02,B2C
52964,452,67.56,completed,2024-04-02,B2C
52965,626,450.08,completed,2024-04-02,B2C
52966,743,674.37,completed,2024-04-02,SMB
52967,509,111.21,completed,2024-04-02,Enterprise
52968,633,258.27,shipped,2024-04-02,B2C
52969,468,215.16,pending,2024-04-02,SMB
52970,620,67.93,shipped,2024-04-02,SMB
52971,540,24.05,completed,2024-04-02,B2B
52972,492,38.07,completed,2024-04-02,B2C
52973,857,288.3,completed,2024-04-02,B2B
52974,214,212.08,completed,2024-04-02,B2B
52975,648,178.75,completed,2024-04-02,B2C
52976,114,36.0,completed,2024-04-02,SMB
52977,525,168.22,completed,2024-04-03,SMB
52978,205,236.86,cancelled,2024-04-03,B2C
52979,800,310.56,shipped,2024-04-03,Enterprise
52980,618,17.0,completed,2024-04-03,B2C
52981,374,188.03,completed,2024-04-03,B2C
52982,443,17.89,cancelled,2024-04-03,B2C
52983,75,199.07,completed,2024-04-03,SMB
52984,675,166.43,shipped,2024-04-03,B2C
52985,495,39.09,completed,2024-04-03,B2C
52986,789,232.94,pending,2024-04-03,B2C
52987,79,25.62,shipped,2024-04-03,B2C
52988,548,277.65,completed,2024-04-03,B2C
52989,426,60.56,completed,2024-04-03,B2C
52990,596,190.12,completed,2024-04-03,B2C
52991,665,400.94,pending,2024-04-03,B2B
52992,795,77.29,completed,2024-04-03,B2B
52993,524,119.84,completed,2024-04-03,SMB
52994,87,108.3,completed,2024-04-03,SMB
52995,833,40.73,pending,2024-04-03,B2B
52996,106,148.85,shipped,2024-04-03,B2B
52997,845,218.8,completed,2024-04-03,B2B
52998,287,388.11,completed,2024-04-03,B2C
52999,715,300.37,completed,2024-04-03,B2C
53000,900,122.01,completed,2024-04-03,B2B
53001,336,205.42,completed,2024-04-03,B2B
53002,332,257.0,completed,2024-04-03,SMB
53003,500,117.03,cancelled,2024-04-03,Enterprise
53004,405,33.4,completed,2024-04-03,B2C
53005,883,101.42,shipped,2024-04-03,B2B
53006,494,292.23,completed,2024-04-03,B2B
53007,404,151.19,completed,2024-04-03,SMB
53008,552,208.35,completed,2024-04-03,SMB
53009,284,45.73,completed,2024-04-04,B2B
53010,449,515.05,completed,2024-04-04,B2C
53011,662,92.65,pending,2024-04-04,Enterprise
53012,889,174.04,completed,2024-04-04,B2B
53013,248,17.86,completed,2024-04-04,Enterprise
53014,618,35.43,pending,2024-04-04,B2C
53015,299,243.51,completed,2024-04-04,B2C
53016,100,531.16,completed,2024-04-04,B2B
53017,1020,72.86,completed,2024-04-04,Unknown
53018,428,20.68,shipped,2024-04-04,SMB
53019,7,82.15,shipped,2024-04-04,B2B
53020,883,17.64,completed,2024-04-04,B2B
53021,217,47.05,completed,2024-04-04,B2C
53022,7,224.43,shipped,2024-04-04,B2B
53023,212,429.9,pending,2024-04-04,B2C
53024,429,28.73,completed,2024-04-04,B2C
53025,858,137.43,pending,2024-04-04,B2C
53026,673,58.93,completed,2024-04-04,B2B
53027,1018,37.46,completed,2024-04-04,Unknown
53028,41,52.07,completed,2024-04-04,B2B
53029,598,144.33,completed,2024-04-04,B2B
53030,42,25.1,completed,2024-04-04,B2C
53031,497,100.43,pending,2024-04-04,B2C
53032,805,36.79,completed,2024-04-04,B2C
53033,450,62.76,completed,2024-04-04,B2B
53034,411,46.75,completed,2024-04-04,B2C
53035,25,336.81,shipped,2024-04-04,B2C
53036,803,199.66,pending,2024-04-04,B2C
53037,726,319.27,completed,2024-04-04,SMB
53038,736,87.55,completed,2024-04-04,SMB
53039,68,71.4,completed,2024-04-04,SMB
53040,58,86.85,completed,2024-04-04,B2B
53041,124,17.81,completed,2024-04-05,B2B
53042,740,208.49,completed,2024-04-05,B2C
53043,181,79.56,shipped,2024-04-05,B2C
53044,882,71.38,completed,2024-04-05,B2C
53045,29,151.75,completed,2024-04-05,B2C
53046,788,100.97,completed,2024-04-05,B2C
53047,161,608.27,completed,2024-04-05,B2C
53048,360,81.07,completed,2024-04-05,B2C
53049,527,157.75,completed,2024-04-05,B2C
53050,270,71.02,shipped,2024-04-05,B2C
53051,257,714.98,completed,2024-04-05,Enterprise
53052,499,103.35,completed,2024-04-05,Enterprise
53053,52,165.82,completed,2024-04-05,SMB
53054,611,35.33,cancelled,2024-04-05,B2B
53055,449,213.09,completed,2024-04-05,B2C
53056,163,62.04,pending,2024-04-05,B2C
53057,253,104.3,completed,2024-04-05,SMB
53058,137,337.01,completed,2024-04-05,B2C
53059,313,543.77,shipped,2024-04-05,B2B
53060,141,97.9,completed,2024-04-05,Enterprise
53061,187,285.09,completed,2024-04-05,SMB
53062,846,23.22,completed,2024-04-05,B2C
53063,25,297.16,pending,2024-04-05,B2C
53064,172,163.94,completed,2024-04-05,B2B
53065,260,115.62,completed,2024-04-05,B2B
53066,755,346.04,completed,2024-04-05,B2B
53067,593,294.98,completed,2024-04-05,B2B
53068,289,67.85,completed,2024-04-05,B2C
53069,294,250.16,completed,2024-04-05,B2C
53070,283,30.72,completed,2024-04-05,B2C
53071,117,274.54,completed,2024-04-05,SMB
53072,245,183.8,completed,2024-04-05,B2B
53073,761,28.8,completed,2024-04-06,B2B
53074,854,187.37,completed,2024-04-06,SMB
53075,884,145.31,cancelled,2024-04-06,B2B
53076,850,150.41,shipped,2024-04-06,B2C
53077,387,66.56,completed,2024-04-06,B2C
53078,265,61.49,shipped,2024-04-06,SMB
53079,81,230.66,pending,2024-04-06,SMB
53080,138,59.52,completed,2024-04-06,SMB
53081,156,103.66,completed,2024-04-06,B2B
53082,849,193.01,completed,2024-04-06,B2C
53083,724,27.44,pending,2024-04-06,SMB
53084,444,150.41,completed,2024-04-06,B2C
53085,1013,148.51,completed,2024-04-06,Unknown
53086,590,187.91,completed,2024-04-06,B2B
53087,556,84.29,shipped,2024-04-06,B2C
53088,770,104.4,completed,2024-04-06,SMB
53089,655,75.06,shipped,2024-04-06,B2C
53090,245,262.67,shipped,2024-04-06,B2B
53091,726,35.99,completed,2024-04-06,SMB
53092,620,509.34,completed,2024-04-06,SMB
53093,580,166.11,completed,2024-04-06,B2C
53094,23,341.93,pending,2024-04-06,B2C
53095,322,98.33,shipped,2024-04-06,SMB
53096,889,75.58,pending,2024-04-06,B2B
53097,276,361.48,completed,2024-04-06,B2C
53098,188,30.62,completed,2024-04-06,B2C
53099,444,33.68,completed,2024-04-06,B2C
53100,596,68.36,completed,2024-04-06,B2C
53101,360,496.99,pending,2024-04-06,B2C
53102,832,165.39,completed,2024-04-06,B2C
53103,533,136.18,completed,2024-04-06,Enterprise
53104,144,198.3,completed,2024-04-06,B2C
53105,260,96.06,completed,2024-04-07,B2B
53106,14,227.87,completed,2024-04-07,B2B
53107,182,89.94,completed,2024-04-07,B2B
53108,893,277.62,shipped,2024-04-07,SMB
53109,511,61.65,completed,2024-04-07,B2C
53110,337,63.77,completed,2024-04-07,SMB
53111,188,125.84,completed,2024-04-07,B2C
53112,243,99.52,shipped,2024-04-07,Enterprise
53113,768,171.67,completed,2024-04-07,SMB
53114,782,82.95,pending,2024-04-07,B2C
53115,760,54.31,completed,2024-04-07,SMB
53116,885,110.18,completed,2024-04-07,SMB
53117,130,138.47,completed,2024-04-07,B2C
53118,83,38.08,completed,2024-04-07,B2C
53119,661,137.03,shipped,2024-04-07,B2C
53120,212,72.69,completed,2024-04-07,B2C
53121,209,89.75,completed,2024-04-07,B2B
53122,214,64.13,completed,2024-04-07,B2B
53123,482,416.94,pending,2024-04-07,B2C
53124,677,187.49,pending,2024-04-07,B2B
53125,505,60.67,completed,2024-04-07,B2C
53126,444,170.36,completed,2024-04-07,B2C
53127,175,298.15,shipped,2024-04-07,B2C
53128,606,92.03,shipped,2024-04-07,B2C
53129,647,280.76,completed,2024-04-07,B2C
53130,267,40.16,completed,2024-04-07,B2C
53131,191,274.56,shipped,2024-04-07,B2B
53132,72,131.58,completed,2024-04-07,B2B
53133,311,52.84,completed,2024-04-07,B2C
53134,896,93.42,shipped,2024-04-07,B2B
53135,166,678.34,completed,2024-04-07,SMB
53136,49,244.56,pending,2024-04-07,B2C
53137,452,143.38,completed,2024-04-08,B2C
53138,798,33.35,pending,2024-04-08,B2C
53139,507,96.14,completed,2024-04-08,Enterprise
53140,343,60.79,shipped,2024-04-08,B2B
53141,45,26.05,completed,2024-04-08,B2C
53142,828,132.2,completed,2024-04-08,B2C
53143,318,344.98,completed,2024-04-08,B2B
53144,254,183.87,shipped,2024-04-08,B2C
53145,182,58.09,completed,2024-04-08,B2B
53146,283,142.85,completed,2024-04-08,B2C
53147,6,445.32,completed,2024-04-08,B2B
53148,381,207.51,completed,2024-04-08,B2B
53149,566,190.42,completed,2024-04-08,B2C
53150,676,532.05,cancelled,2024-04-08,Enterprise
53151,79,255.57,completed,2024-04-08,B2C
53152,352,37.04,completed,2024-04-08,SMB
53153,478,79.07,cancelled,2024-04-08,B2C
53154,617,518.47,completed,2024-04-08,B2B
53155,619,115.92,completed,2024-04-08,SMB
53156,606,32.76,completed,2024-04-08,B2C
53157,695,107.04,completed,2024-04-08,B2B
53158,242,194.1,completed,2024-04-08,Enterprise
53159,658,916.64,completed,2024-04-08,B2C
53160,682,73.71,shipped,2024-04-08,B2C
53161,210,123.26,completed,2024-04-08,B2B
53162,465,332.64,completed,2024-04-08,Enterprise
53163,111,80.84,pending,2024-04-08,B2C
53164,271,32.36,completed,2024-04-08,SMB
53165,800,461.2,pending,2024-04-08,Enterprise
53166,802,115.54,completed,2024-04-08,B2B
53167,88,119.81,completed,2024-04-08,B2C
53168,163,160.61,completed,2024-04-08,B2C
53169,1006,15.53,completed,2024-04-09,Unknown
53170,412,416.33,completed,2024-04-09,Enterprise
53171,449,82.28,completed,2024-04-09,B2C
53172,152,90.86,completed,2024-04-09,B2B
53173,873,43.69,completed,2024-04-09,B2C
53174,586,86.26,completed,2024-04-09,B2B
53175,111,259.4,completed,2024-04-09,B2C
53176,15,256.41,completed,2024-04-09,B2B
53177,423,426.86,completed,2024-04-09,B2B
53178,421,92.43,completed,2024-04-09,SMB
53179,587,200.02,completed,2024-04-09,B2B
53180,571,121.16,completed,2024-04-09,B2C
53181,890,259.46,completed,2024-04-09,B2B
53182,104,202.0,completed,2024-04-09,B2C
53183,893,83.81,cancelled,2024-04-09,SMB
53184,399,76.57,completed,2024-04-09,SMB
53185,679,58.64,completed,2024-04-09,Enterprise
