order_id,customer_id,order_amount,order_status,order_date
52485,509,78.01,completed,2024-03-18
52486,791,45.55,shipped,2024-03-18
52487,121,31.88,completed,2024-03-18
52488,79,537.23,completed,2024-03-18
52489,331,48.41,pending,2024-03-18
52490,604,24.26,completed,2024-03-18
52491,690,504.22,completed,2024-03-18
52492,482,134.43,completed,2024-03-18
52493,8,253.93,pending,2024-03-18
52494,47,21.71,completed,2024-03-18
52495,76,140.53,completed,2024-03-18
52496,800,91.18,completed,2024-03-18
52497,481,236.74,shipped,2024-03-19
52498,34,20.88,completed,2024-03-19
52499,90,92.05,completed,2024-03-19
52500,262,255.72,completed,2024-03-19
52501,811,125.94,completed,2024-03-19
52502,321,134.79,completed,2024-03-19
52503,830,30.33,completed,2024-03-19
52504,35,36.29,completed,2024-03-19
52505,358,184.52,completed,2024-03-19
52506,856,183.61,completed,2024-03-19
52507,145,595.23,completed,2024-03-19
52508,268,201.69,completed,2024-03-19
52509,432,116.96,completed,2024-03-19
52510,66,307.08,completed,2024-03-19
52511,338,31.55,completed,2024-03-19
52512,130,104.48,completed,2024-03-19
52513,724,65.76,completed,2024-03-19
52514,505,31.58,completed,2024-03-19
52515,828,231.27,completed,2024-03-19
52516,630,122.25,cancelled,2024-03-19
52517,824,137.05,completed,2024-03-19
52518,700,94.46,pending,2024-03-19
52519,715,107.52,completed,2024-03-19
52520,792,33.5,completed,2024-03-19
52521,268,182.63,shipped,2024-03-19
52522,523,99.96,completed,2024-03-19
52523,861,269.55,completed,2024-03-19
52524,32,47.78,cancelled,2024-03-19
52525,772,49.42,completed,2024-03-19
52526,596,170.67,completed,2024-03-19
52527,136,295.62,completed,2024-03-19
52528,254,110.86,pending,2024-03-19
52529,532,209.72,pending,2024-03-20
52530,862,1111.22,completed,2024-03-20
52531,219,709.81,completed,2024-03-20
52532,758,219.58,shipped,2024-03-20
52533,269,216.82,completed,2024-03-20
52534,794,57.68,completed,2024-03-20
52535,315,283.95,completed,2024-03-20
52536,425,92.9,completed,2024-03-20
52537,209,505.5,completed,2024-03-20
52538,819,27.74,pending,2024-03-20
52539,278,100.86,shipped,2024-03-20
52540,360,136.74,completed,2024-03-20
52541,634,92.92,completed,2024-03-20
52542,674,50.47,completed,2024-03-20
52543,301,149.84,completed,2024-03-20
52544,474,226.54,completed,2024-03-20
52545,894,170.28,completed,2024-03-20
52546,197,55.07,completed,2024-03-20
52547,807,212.3,completed,2024-03-20
52548,41,59.54,completed,2024-03-20
52549,46,43.89,completed,2024-03-20
52550,416,191.0,completed,2024-03-20
52551,384,292.52,completed,2024-03-20
52552,769,113.53,shipped,2024-03-20
52553,798,128.7,shipped,2024-03-20
52554,64,69.09,completed,2024-03-20
52555,368,117.37,completed,2024-03-20
52556,353,36.23,completed,2024-03-20
52557,308,482.96,completed,2024-03-20
52558,211,256.69,completed,2024-03-20
52559,2,180.38,cancelled,2024-03-20
52560,565,130.89,completed,2024-03-20
52561,603,250.65,completed,2024-03-21
52562,210,117.41,completed,2024-03-21
52563,248,68.5,completed,2024-03-21
52564,237,41.22,completed,2024-03-21
52565,343,171.44,completed,2024-03-21
52566,601,412.66,completed,2024-03-21
52567,887,40.02,completed,2024-03-21
52568,196,44.77,cancelled,2024-03-21
52569,493,100.27,completed,2024-03-21
52570,450,261.68,completed,2024-03-21
52571,696,67.2,completed,2024-03-21
52572,563,58.94,completed,2024-03-21
52573,335,160.12,completed,2024-03-21
52574,654,130.06,completed,2024-03-21
52575,651,24.32,completed,2024-03-21
52576,318,27.75,completed,2024-03-21
52577,140,169.51,completed,2024-03-21
52578,50,108.86,completed,2024-03-21
52579,711,545.95,completed,2024-03-21
52580,799,185.23,completed,2024-03-21
52581,16,16.52,completed,2024-03-21
52582,301,113.38,completed,2024-03-21
52583,126,95.28,completed,2024-03-21
52584,1003,31.93,completed,2024-03-21
52585,345,400.0,cancelled,2024-03-21
52586,899,260.22,completed,2024-03-21
52587,341,54.22,cancelled,2024-03-21
52588,211,59.35,completed,2024-03-21
52589,196,19.88,completed,2024-03-21
52590,57,67.8,completed,2024-03-21
52591,157,146.78,completed,2024-03-21
52592,122,96.93,completed,2024-03-21
52593,699,537.31,completed,2024-03-22
52594,575,23.66,cancelled,2024-03-22
52595,841,149.26,completed,2024-03-22
52596,680,308.12,completed,2024-03-22
52597,79,113.3,shipped,2024-03-22
52598,438,15.45,shipped,2024-03-22
52599,699,56.72,completed,2024-03-22
52600,858,73.68,completed,2024-03-22
52601,630,522.18,completed,2024-03-22
52602,207,379.18,completed,2024-03-22
52603,82,461.89,completed,2024-03-22
52604,498,277.1,completed,2024-03-22
52605,269,80.0,completed,2024-03-22
52606,192,369.47,pending,2024-03-22
52607,186,615.0,pending,2024-03-22
52608,665,79.63,completed,2024-03-22
52609,538,60.28,completed,2024-03-22
52610,660,133.75,completed,2024-03-22
52611,65,46.08,completed,2024-03-22
52612,574,19.98,completed,2024-03-22
52613,631,452.35,pending,2024-03-22
52614,343,405.03,completed,2024-03-22
52615,568,41.63,completed,2024-03-22
52616,489,93.57,completed,2024-03-22
52617,754,281.71,cancelled,2024-03-22
52618,890,177.26,pending,2024-03-22
52619,813,90.33,shipped,2024-03-22
52620,640,219.49,completed,2024-03-22
52621,422,356.02,completed,2024-03-22
52622,463,405.87,completed,2024-03-22
52623,549,86.43,completed,2024-03-22
52624,291,43.59,shipped,2024-03-22
52625,255,381.0,completed,2024-03-23
52626,797,29.57,completed,2024-03-23
52627,582,206.85,completed,2024-03-23
52628,847,37.71,completed,2024-03-23
52629,256,88.99,completed,2024-03-23
52630,102,94.54,completed,2024-03-23
52631,448,40.93,completed,2024-03-23
52632,686,398.97,completed,2024-03-23
52633,558,15.4,pending,2024-03-23
52634,73,351.38,completed,2024-03-23
52635,620,337.9,completed,2024-03-23
52636,148,72.18,completed,2024-03-23
52637,653,197.75,completed,2024-03-23
52638,107,58.72,shipped,2024-03-23
52639,851,228.3,completed,2024-03-23
52640,281,138.53,completed,2024-03-23
52641,668,68.55,cancelled,2024-03-23
52642,732,91.68,shipped,2024-03-23
52643,398,190.62,completed,2024-03-23
52644,502,369.82,completed,2024-03-23
52645,736,36.01,completed,2024-03-23
52646,171,142.07,shipped,2024-03-23
52647,842,58.9,completed,2024-03-23
52648,375,257.45,completed,2024-03-23
52649,735,25.92,completed,2024-03-23
52650,49,190.17,completed,2024-03-23
52651,537,43.85,shipped,2024-03-23
52652,60,151.09,pending,2024-03-23
52653,725,285.9,completed,2024-03-23
52654,859,226.02,completed,2024-03-23
52655,567,224.72,completed,2024-03-23
52656,392,124.42,pending,2024-03-23
52657,822,347.11,shipped,2024-03-24
52658,859,148.05,cancelled,2024-03-24
52659,49,389.28,cancelled,2024-03-24
52660,260,133.62,completed,2024-03-24
52661,284,120.77,shipped,2024-03-24
52662,203,52.72,completed,2024-03-24
52663,621,133.05,completed,2024-03-24
52664,743,37.73,completed,2024-03-24
52665,499,320.68,completed,2024-03-24
52666,529,184.0,shipped,2024-03-24
52667,268,773.55,completed,2024-03-24
52668,288,29.49,pending,2024-03-24
52669,822,56.3,completed,2024-03-24
52670,659,329.53,completed,2024-03-24
52671,897,90.44,completed,2024-03-24
52672,276,109.19,completed,2024-03-24
52673,893,310.62,completed,2024-03-24
52674,619,125.67,completed,2024-03-24
52675,694,47.25,shipped,2024-03-24
52676,820,348.89,completed,2024-03-24
52677,429,19.73,completed,2024-03-24
52678,832,353.64,shipped,2024-03-24
52679,369,22.78,completed,2024-03-24
52680,886,179.42,completed,2024-03-24
52681,487,26.16,completed,2024-03-24
52682,210,198.74,completed,2024-03-24
52683,385,20.18,completed,2024-03-24
52684,485,292.21,completed,2024-03-24
52685,558,109.09,completed,2024-03-24
52686,892,29.72,completed,2024-03-24
52687,135,199.04,completed,2024-03-24
52688,810,115.79,completed,2024-03-24
52689,83,46.78,cancelled,2024-03-25
52690,39,17.37,completed,2024-03-25
52691,220,96.19,completed,2024-03-25
52692,860,28.43,pending,2024-03-25
52693,406,29.84,shipped,2024-03-25
52694,443,61.66,shipped,2024-03-25
52695,781,164.32,cancelled,2024-03-25
52696,515,128.22,completed,2024-03-25
52697,588,25.72,completed,2024-03-25
52698,557,533.34,completed,2024-03-25
52699,23,342.28,completed,2024-03-25
52700,315,60.01,completed,2024-03-25
52701,662,34.57,completed,2024-03-25
52702,220,443.14,shipped,2024-03-25
52703,138,107.75,completed,2024-03-25
52704,789,70.91,completed,2024-03-25
52705,719,116.11,completed,2024-03-25
52706,20,237.25,completed,2024-03-25
52707,596,42.66,shipped,2024-03-25
52708,797,233.83,cancelled,2024-03-25
52709,591,222.61,shipped,2024-03-25
52710,107,131.27,completed,2024-03-25
52711,420,316.31,pending,2024-03-25
52712,187,36.26,completed,2024-03-25
52713,875,150.76,shipped,2024-03-25
52714,804,104.5,completed,2024-03-25
52715,491,97.3,completed,2024-03-25
52716,6,58.67,cancelled,2024-03-25
52717,573,84.85,completed,2024-03-25
52718,630,32.17,shipped,2024-03-25
52719,70,58.47,completed,2024-03-25
52720,861,62.61,shipped,2024-03-25
52721,239,206.3,cancelled,2024-03-26
52722,740,22.47,completed,2024-03-26
52723,303,172.99,completed,2024-03-26
52724,443,52.54,completed,2024-03-26
52725,874,27.81,pending,2024-03-26
52726,428,68.67,completed,2024-03-26
52727,504,53.13,completed,2024-03-26
52728,409,135.46,completed,2024-03-26
52729,499,81.33,completed,2024-03-26
52730,261,522.18,completed,2024-03-26
52731,116,511.77,completed,2024-03-26
52732,313,102.97,pending,2024-03-26
52733,866,252.78,completed,2024-03-26
52734,608,17.0,completed,2024-03-26
52735,59,134.05,completed,2024-03-26
52736,283,218.98,completed,2024-03-26
52737,203,51.68,pending,2024-03-26
52738,227,24.47,completed,2024-03-26
52739,65,40.43,completed,2024-03-26
52740,847,102.47,completed,2024-03-26
52741,228,120.9,pending,2024-03-26
52742,630,86.92,cancelled,2024-03-26
52743,290,101.97,completed,2024-03-26
52744,768,110.3,completed,2024-03-26
52745,579,235.08,completed,2024-03-26
52746,739,31.68,shipped,2024-03-26
52747,201,234.77,completed,2024-03-26
52748,300,190.01,cancelled,2024-03-26
52749,657,218.02,shipped,2024-03-26
52750,261,213.9,pending,2024-03-26
52751,399,110.4,completed,2024-03-26
52752,296,50.62,completed,2024-03-26
52753,464,130.38,shipped,2024-03-27
52754,3,490.45,completed,2024-03-27
52755,607,148.2,completed,2024-03-27
52756,338,16.67,completed,2024-03-27
52757,491,24.24,completed,2024-03-27
52758,730,756.38,completed,2024-03-27
52759,881,26.2,completed,2024-03-27
52760,833,22.07,completed,2024-03-27
52761,58,80.32,completed,2024-03-27
52762,802,537.61,completed,2024-03-27
52763,137,72.56,completed,2024-03-27
52764,164,94.12,completed,2024-03-27
52765,341,165.8,shipped,2024-03-27
52766,76,18.66,shipped,2024-03-27
52767,193,357.07,shipped,2024-03-27
52768,359,124.92,shipped,2024-03-27
52769,720,109.33,completed,2024-03-27
52770,364,310.7,completed,2024-03-27
52771,872,473.89,completed,2024-03-27
52772,825,97.6,completed,2024-03-27
52773,192,43.39,completed,2024-03-27
52774,501,268.69,completed,2024-03-27
52775,129,92.44,pending,2024-03-27
52776,154,426.27,completed,2024-03-27
52777,149,464.06,completed,2024-03-27
52778,229,33.3,cancelled,2024-03-27
52779,824,485.44,shipped,2024-03-27
52780,726,83.89,completed,2024-03-27
52781,840,170.88,pending,2024-03-27
52782,273,20.31,completed,2024-03-27
52783,587,344.58,shipped,2024-03-27
52784,155,168.91,completed,2024-03-27
52785,821,169.74,completed,2024-03-28
52786,288,363.69,shipped,2024-03-28
52787,401,121.5,completed,2024-03-28
52788,810,94.28,completed,2024-03-28
52789,355,316.63,completed,2024-03-28
52790,291,218.46,completed,2024-03-28
52791,233,461.32,cancelled,2024-03-28
52792,93,437.32,completed,2024-03-28
52793,1017,87.27,completed,2024-03-28
52794,653,103.86,completed,2024-03-28
52795,853,59.35,completed,2024-03-28
52796,98,177.11,completed,2024-03-28
52797,839,83.01,completed,2024-03-28
52798,313,246.34,cancelled,2024-03-28
52799,681,34.44,completed,2024-03-28
52800,492,33.56,completed,2024-03-28
52801,12,49.31,completed,2024-03-28
52802,771,28.21,completed,2024-03-28
52803,878,160.15,completed,2024-03-28
52804,500,38.91,shipped,2024-03-28
52805,695,41.15,cancelled,2024-03-28
52806,818,17.15,completed,2024-03-28
52807,218,243.55,completed,2024-03-28
52808,565,265.93,cancelled,2024-03-28
52809,849,41.51,completed,2024-03-28
52810,315,216.79,completed,2024-03-28
52811,228,100.25,pending,2024-03-28
52812,1003,56.09,shipped,2024-03-28
52813,767,160.69,completed,2024-03-28
52814,536,44.49,completed,2024-03-28
52815,22,227.13,completed,2024-03-28
52816,537,22.32,completed,2024-03-28
52817,395,494.61,shipped,2024-03-29
52818,9,26.19,completed,2024-03-29
52819,554,144.93,completed,2024-03-29
52820,573,363.72,completed,2024-03-29
52821,179,16.8,completed,2024-03-29
52822,483,118.53,completed,2024-03-29
52823,358,79.62,shipped,2024-03-29
52824,805,145.24,completed,2024-03-29
52825,271,53.32,completed,2024-03-29
52826,256,25.07,completed,2024-03-29
52827,583,162.5,shipped,2024-03-29
52828,164,95.9,completed,2024-03-29
52829,478,161.12,completed,2024-03-29
52830,455,50.46,completed,2024-03-29
52831,887,77.04,completed,2024-03-29
52832,291,138.72,shipped,2024-03-29
52833,541,149.88,completed,2024-03-29
52834,349,84.86,shipped,2024-03-29
52835,331,64.29,pending,2024-03-29
52836,279,62.97,cancelled,2024-03-29
52837,119,43.8,completed,2024-03-29
52838,357,74.05,completed,2024-03-29
52839,135,48.37,completed,2024-03-29
52840,824,165.69,completed,2024-03-29
52841,481,141.27,shipped,2024-03-29
52842,216,87.33,pending,2024-03-29
52843,613,74.14,completed,2024-03-29
52844,883,55.7,completed,2024-03-29
52845,13,130.01,completed,2024-03-29
52846,856,391.82,completed,2024-03-29
52847,882,188.61,shipped,2024-03-29
52848,202,219.63,completed,2024-03-29
52849,621,284.71,completed,2024-03-30
52850,63,80.0,completed,2024-03-30
52851,575,24.74,cancelled,2024-03-30
52852,73,161.15,completed,2024-03-30
52853,304,46.36,pending,2024-03-30
52854,416,141.26,shipped,2024-03-30
52855,330,216.78,completed,2024-03-30
52856,615,244.62,completed,2024-03-30
52857,294,68.9,completed,2024-03-30
52858,778,122.75,completed,2024-03-30
52859,405,160.52,pending,2024-03-30
52860,44,271.79,completed,2024-03-30
52861,302,229.94,completed,2024-03-30
52862,555,678.12,completed,2024-03-30
52863,857,16.22,completed,2024-03-30
52864,432,101.3,completed,2024-03-30
52865,129,59.37,completed,2024-03-30
52866,340,34.16,completed,2024-03-30
52867,660,378.74,completed,2024-03-30
52868,72,944.37,completed,2024-03-30
52869,239,44.88,completed,2024-03-30
52870,319,20.88,completed,2024-03-30
52871,156,63.25,pending,2024-03-30
52872,211,285.15,completed,2024-03-30
52873,695,67.2,completed,2024-03-30
52874,496,23.79,completed,2024-03-30
52875,385,23.09,completed,2024-03-30
52876,143,98.64,completed,2024-03-30
52877,333,417.85,cancelled,2024-03-30
52878,559,65.51,completed,2024-03-30
52879,191,98.57,completed,2024-03-30
52880,508,31.13,completed,2024-03-30
52881,90,117.06,completed,2024-03-31
52882,831,193.88,completed,2024-03-31
52883,863,62.44,completed,2024-03-31
52884,578,67.8,cancelled,2024-03-31
52885,614,291.75,completed,2024-03-31
52886,201,16.56,completed,2024-03-31
52887,160,166.78,pending,2024-03-31
52888,746,90.1,shipped,2024-03-31
52889,194,68.15,cancelled,2024-03-31
52890,279,175.76,completed,2024-03-31
52891,303,284.97,completed,2024-03-31
52892,400,137.6,shipped,2024-03-31
52893,195,19.74,completed,2024-03-31
52894,340,107.82,completed,2024-03-31
52895,266,108.2,shipped,2024-03-31
52896,276,132.72,completed,2024-03-31
52897,265,181.74,pending,2024-03-31
52898,792,17.93,cancelled,2024-03-31
52899,111,119.58,pending,2024-03-31
52900,495,148.12,completed,2024-03-31
52901,846,78.09,completed,2024-03-31
52902,403,180.56,shipped,2024-03-31
52903,672,53.85,cancelled,2024-03-31
52904,659,72.27,completed,2024-03-31
52905,563,508.54,completed,2024-03-31
52906,886,79.17,pending,2024-03-31
52907,663,78.81,completed,2024-03-31
52908,651,150.83,completed,2024-03-31
52909,613,545.94,completed,2024-03-31
52910,790,626.89,completed,2024-03-31
52911,709,145.0,shipped,2024-03-31
52912,100,15.16,completed,2024-03-31
52913,1001,361.38,completed,2024-04-01
52914,399,141.68,completed,2024-04-01
52915,726,83.36,completed,2024-04-01
52916,498,280.09,completed,2024-04-01
52917,324,91.58,shipped,2024-04-01
52918,114,20.2,completed,2024-04-01
52919,477,273.12,completed,2024-04-01
52920,830,133.4,completed,2024-04-01
52921,95,76.91,completed,2024-04-01
52922,193,58.33,completed,2024-04-01
52923,424,150.14,completed,2024-04-01
52924,54,49.99,completed,2024-04-01
52925,276,73.7,completed,2024-04-01
52926,822,166.81,completed,2024-04-01
52927,651,334.98,pending,2024-04-01
52928,26,129.18,shipped,2024-04-01
52929,677,228.51,completed,2024-04-01
52930,202,230.99,completed,2024-04-01
52931,849,178.75,pending,2024-04-01
52932,272,57.32,completed,2024-04-01
52933,206,317.37,shipped,2024-04-01
52934,428,100.98,completed,2024-04-01
52935,766,21.78,completed,2024-04-01
52936,554,57.08,pending,2024-04-01
52937,528,232.58,completed,2024-04-01
52938,870,25.75,completed,2024-04-01
52939,726,38.91,pending,2024-04-01
52940,19,192.74,shipped,2024-04-01
52941,762,349.68,completed,2024-04-01
52942,5,165.66,completed,2024-04-01
52943,853,52.71,completed,2024-04-01
52944,527,23.23,shipped,2024-04-01
52945,804,158.23,cancelled,2024-04-02
52946,725,22.28,shipped,2024-04-02
52947,229,157.29,shipped,2024-04-02
52948,869,53.35,completed,2024-04-02
52949,259,367.54,shipped,2024-04-02
52950,751,111.68,shipped,2024-04-02
52951,672,53.03,shipped,2024-04-02
52952,43,302.75,completed,2024-04-02
52953,99,58.96,pending,2024-04-02
52954,191,69.92,completed,2024-04-02
52955,651,284.62,completed,2024-04-02
52956,540,70.4,completed,2024-04-02
52957,103,94.19,completed,2024-04-02
52958,323,79.08,completed,2024-04-02
52959,75,33.56,shipped,2024-04-02
52960,380,20.95,completed,2024-04-02
52961,619,208.4,completed,2024-04-02
52962,237,170.4,completed,2024-04-02
52963,863,64.77,pending,2024-04-02
52964,452,67.56,completed,2024-04-02
52965,626,450.08,completed,2024-04-02
52966,743,674.37,completed,2024-04-02
52967,509,111.21,completed,2024-04-02
52968,633,258.27,shipped,2024-04-02
52969,468,215.16,pending,2024-04-02
52970,620,67.93,shipped,2024-04-02
52971,540,24.05,completed,2024-04-02
52972,492,38.07,completed,2024-04-02
52973,857,288.3,completed,2024-04-02
52974,214,212.08,completed,2024-04-02
52975,648,178.75,completed,2024-04-02
52976,114,36.0,completed,2024-04-02
52977,525,168.22,completed,2024-04-03
52978,205,236.86,cancelled,2024-04-03
52979,800,310.56,shipped,2024-04-03
52980,618,17.0,completed,2024-04-03
52981,374,188.03,completed,2024-04-03
52982,443,17.89,cancelled,2024-04-03
52983,75,199.07,completed,2024-04-03
52984,675,166.43,shipped,2024-04-03
52985,495,39.09,completed,2024-04-03
52986,789,232.94,pending,2024-04-03
52987,79,25.62,shipped,2024-04-03
52988,548,277.65,completed,2024-04-03
52989,426,60.56,completed,2024-04-03
52990,596,190.12,completed,2024-04-03
52991,665,400.94,pending,2024-04-03
52992,795,77.29,completed,2024-04-03
52993,524,119.84,completed,2024-04-03
52994,87,108.3,completed,2024-04-03
52995,833,40.73,pending,2024-04-03
52996,106,148.85,shipped,2024-04-03
52997,845,218.8,completed,2024-04-03
52998,287,388.11,completed,2024-04-03
52999,715,300.37,completed,2024-04-03
53000,900,122.01,completed,2024-04-03
53001,336,205.42,completed,2024-04-03
53002,332,257.0,completed,2024-04-03
53003,500,117.03,cancelled,2024-04-03
53004,405,33.4,completed,2024-04-03
53005,883,101.42,shipped,2024-04-03
53006,494,292.23,completed,2024-04-03
53007,404,151.19,completed,2024-04-03
53008,552,208.35,completed,2024-04-03
53009,284,45.73,completed,2024-04-04
53010,449,515.05,completed,2024-04-04
53011,662,92.65,pending,2024-04-04
53012,889,174.04,completed,2024-04-04
53013,248,17.86,completed,2024-04-04
53014,618,35.43,pending,2024-04-04
53015,299,243.51,completed,2024-04-04
53016,100,531.16,completed,2024-04-04
53017,1020,72.86,completed,2024-04-04
53018,428,20.68,shipped,2024-04-04
53019,7,82.15,shipped,2024-04-04
53020,883,17.64,completed,2024-04-04
53021,217,47.05,completed,2024-04-04
53022,7,224.43,shipped,2024-04-04
53023,212,429.9,pending,2024-04-04
53024,429,28.73,completed,2024-04-04
53025,858,137.43,pending,2024-04-04
53026,673,58.93,completed,2024-04-04
53027,1018,37.46,completed,2024-04-04
53028,41,52.07,completed,2024-04-04
53029,598,144.33,completed,2024-04-04
53030,42,25.1,completed,2024-04-04
53031,497,100.43,pending,2024-04-04
53032,805,36.79,completed,2024-04-04
53033,450,62.76,completed,2024-04-04
53034,411,46.75,completed,2024-04-04
53035,25,336.81,shipped,2024-04-04
53036,803,199.66,pending,2024-04-04
53037,726,319.27,completed,2024-04-04
53038,736,87.55,completed,2024-04-04
53039,68,71.4,completed,2024-04-04
53040,58,86.85,completed,2024-04-04
53041,124,17.81,completed,2024-04-05
53042,740,208.49,completed,2024-04-05
53043,181,79.56,shipped,2024-04-05
53044,882,71.38,completed,2024-04-05
53045,29,151.75,completed,2024-04-05
53046,788,100.97,completed,2024-04-05
53047,161,608.27,completed,2024-04-05
53048,360,81.07,completed,2024-04-05
53049,527,157.75,completed,2024-04-05
53050,270,71.02,shipped,2024-04-05
53051,257,714.98,completed,2024-04-05
53052,499,103.35,completed,2024-04-05
53053,52,165.82,completed,2024-04-05
53054,611,35.33,cancelled,2024-04-05
53055,449,213.09,completed,2024-04-05
53056,163,62.04,pending,2024-04-05
53057,253,104.3,completed,2024-04-05
53058,137,337.01,completed,2024-04-05
53059,313,543.77,shipped,2024-04-05
53060,141,97.9,completed,2024-04-05
53061,187,285.09,completed,2024-04-05
53062,846,23.22,completed,2024-04-05
53063,25,297.16,pending,2024-04-05
53064,172,163.94,completed,2024-04-05
53065,260,115.62,completed,2024-04-05
53066,755,346.04,completed,2024-04-05
53067,593,294.98,completed,2024-04-05
53068,289,67.85,completed,2024-04-05
53069,294,250.16,completed,2024-04-05
53070,283,30.72,completed,2024-04-05
53071,117,274.54,completed,2024-04-05
53072,245,183.8,completed,2024-04-05
53073,761,28.8,completed,2024-04-06
53074,854,187.37,completed,2024-04-06
53075,884,145.31,cancelled,2024-04-06
53076,850,150.41,shipped,2024-04-06
53077,387,66.56,completed,2024-04-06
53078,265,61.49,shipped,2024-04-06
53079,81,230.66,pending,2024-04-06
53080,138,59.52,completed,2024-04-06
53081,156,103.66,completed,2024-04-06
53082,849,193.01,completed,2024-04-06
53083,724,27.44,pending,2024-04-06
53084,444,150.41,completed,2024-04-06
53085,1013,148.51,completed,2024-04-06
53086,590,187.91,completed,2024-04-06
53087,556,84.29,shipped,2024-04-06
53088,770,104.4,completed,2024-04-06
53089,655,75.06,shipped,2024-04-06
53090,245,262.67,shipped,2024-04-06
53091,726,35.99,completed,2024-04-06
53092,620,509.34,completed,2024-04-06
53093,580,166.11,completed,2024-04-06
53094,23,341.93,pending,2024-04-06
53095,322,98.33,shipped,2024-04-06
53096,889,75.58,pending,2024-04-06
53097,276,361.48,completed,2024-04-06
53098,188,30.62,completed,2024-04-06
53099,444,33.68,completed,2024-04-06
53100,596,68.36,completed,2024-04-06
53101,360,496.99,pending,2024-04-06
53102,832,165.39,completed,2024-04-06
53103,533,136.18,completed,2024-04-06
53104,144,198.3,completed,2024-04-06
53105,260,96.06,completed,2024-04-07
53106,14,227.87,completed,2024-04-07
53107,182,89.94,completed,2024-04-07
53108,893,277.62,shipped,2024-04-07
53109,511,61.65,completed,2024-04-07
53110,337,63.77,completed,2024-04-07
53111,188,125.84,completed,2024-04-07
53112,243,99.52,shipped,2024-04-07
53113,768,171.67,completed,2024-04-07
53114,782,82.95,pending,2024-04-07
53115,760,54.31,completed,2024-04-07
53116,885,110.18,completed,2024-04-07
53117,130,138.47,completed,2024-04-07
53118,83,38.08,completed,2024-04-07
53119,661,137.03,shipped,2024-04-07
53120,212,72.69,completed,2024-04-07
53121,209,89.75,completed,2024-04-07
53122,214,64.13,completed,2024-04-07
53123,482,416.94,pending,2024-04-07
53124,677,187.49,pending,2024-04-07
53125,505,60.67,completed,2024-04-07
53126,444,170.36,completed,2024-04-07
53127,175,298.15,shipped,2024-04-07
53128,606,92.03,shipped,2024-04-07
53129,647,280.76,completed,2024-04-07
53130,267,40.16,completed,2024-04-07
53131,191,274.56,shipped,2024-04-07
53132,72,131.58,completed,2024-04-07
53133,311,52.84,completed,2024-04-07
53134,896,93.42,shipped,2024-04-07
53135,166,678.34,completed,2024-04-07
53136,49,244.56,pending,2024-04-07
53137,452,143.38,completed,2024-04-08
53138,798,33.35,pending,2024-04-08
53139,507,96.14,completed,2024-04-08
53140,343,60.79,shipped,2024-04-08
53141,45,26.05,completed,2024-04-08
53142,828,132.2,completed,2024-04-08
53143,318,344.98,completed,2024-04-08
53144,254,183.87,shipped,2024-04-08
53145,182,58.09,completed,2024-04-08
53146,283,142.85,completed,2024-04-08
53147,6,445.32,completed,2024-04-08
53148,381,207.51,completed,2024-04-08
53149,566,190.42,completed,2024-04-08
53150,676,532.05,cancelled,2024-04-08
53151,79,255.57,completed,2024-04-08
53152,352,37.04,completed,2024-04-08
53153,478,79.07,cancelled,2024-04-08
53154,617,518.47,completed,2024-04-08
53155,619,115.92,completed,2024-04-08
53156,606,32.76,completed,2024-04-08
53157,695,107.04,completed,2024-04-08
53158,242,194.1,completed,2024-04-08
53159,658,916.64,completed,2024-04-08
53160,682,73.71,shipped,2024-04-08
53161,210,123.26,completed,2024-04-08
53162,465,332.64,completed,2024-04-08
53163,111,80.84,pending,2024-04-08
53164,271,32.36,completed,2024-04-08
53165,800,461.2,pending,2024-04-08
53166,802,115.54,completed,2024-04-08
53167,88,119.81,completed,2024-04-08
53168,163,160.61,completed,2024-04-08
53169,1006,15.53,completed,2024-04-09
53170,412,416.33,completed,2024-04-09
53171,449,82.28,completed,2024-04-09
53172,152,90.86,completed,2024-04-09
53173,873,43.69,completed,2024-04-09
53174,586,86.26,completed,2024-04-09
53175,111,259.4,completed,2024-04-09
53176,15,256.41,completed,2024-04-09
53177,423,426.86,completed,2024-04-09
53178,421,92.43,completed,2024-04-09
53179,587,200.02,completed,2024-04-09
53180,571,121.16,completed,2024-04-09
53181,890,259.46,completed,2024-04-09
53182,104,202.0,completed,2024-04-09
53183,893,83.81,cancelled,2024-04-09
53184,399,76.57,completed,2024-04-09
53185,679,58.64,completed,2024-04-09
53186,758,143.89,pending,2024-04-09
53187,302,512.98,pending,2024-04-09
53188,174,48.48,pending,2024-04-09
53189,355,30.01,completed,2024-04-09
53190,873,34.07,completed,2024-04-09
53191,263,244.25,shipped,2024-04-09
53192,526,79.64,shipped,2024-04-09
53193,134,53.11,completed,2024-04-09
53194,371,80.28,completed,2024-04-09
53195,207,170.49,cancelled,2024-04-09
53196,476,133.71,completed,2024-04-09
53197,491,219.15,completed,2024-04-09
53198,268,77.12,completed,2024-04-09
53199,59,105.23,completed,2024-04-09
53200,533,31.13,completed,2024-04-09
53201,663,26.38,completed,2024-04-10
53202,891,108.06,cancelled,2024-04-10
53203,450,68.84,completed,2024-04-10
53204,566,157.32,completed,2024-04-10
53205,807,21.59,shipped,2024-04-10
53206,855,34.48,completed,2024-04-10
53207,211,315.58,completed,2024-04-10
53208,639,140.31,completed,2024-04-10
53209,405,201.75,completed,2024-04-10
