customer_id,customer_name,customer_segment,region,signup_date,order_id,order_amount,order_status,order_date
507,Customer_507,Enterprise,North,2023-06-18,51744.0,17.56,completed,2024-02-24
507,Customer_507,Enterprise,North,2023-06-18,52248.0,113.63,completed,2024-03-11
507,Customer_507,Enterprise,North,2023-06-18,53139.0,96.14,completed,2024-04-08
507,Customer_507,Enterprise,North,2023-06-18,53482.0,46.33,cancelled,2024-04-18
508,Customer_508,SMB,East,2023-06-19,50088.0,19.63,completed,2024-01-03
508,Customer_508,SMB,East,2023-06-19,50215.0,81.15,completed,2024-01-07
508,Customer_508,SMB,East,2023-06-19,50617.0,77.53,completed,2024-01-20
508,Customer_508,SMB,East,2023-06-19,50840.0,42.46,cancelled,2024-01-27
508,Customer_508,SMB,East,2023-06-19,51592.0,472.58,pending,2024-02-19
508,Customer_508,SMB,East,2023-06-19,52880.0,31.13,completed,2024-03-30
508,Customer_508,SMB,East,2023-06-19,54474.0,44.51,completed,2024-05-19
508,Customer_508,SMB,East,2023-06-19,54684.0,100.0,pending,2024-05-26
508,Customer_508,SMB,East,2023-06-19,54752.0,263.95,cancelled,2024-05-28
509,Customer_509,Enterprise,Central,2023-06-19,50445.0,33.67,shipped,2024-01-14
509,Customer_509,Enterprise,Central,2023-06-19,51385.0,136.35,completed,2024-02-13
509,Customer_509,Enterprise,Central,2023-06-19,52485.0,78.01,completed,2024-03-18
509,Customer_509,Enterprise,Central,2023-06-19,52967.0,111.21,completed,2024-04-02
509,Customer_509,Enterprise,Central,2023-06-19,53348.0,213.64,completed,2024-04-14
509,Customer_509,Enterprise,Central,2023-06-19,54636.0,23.08,shipped,2024-05-24
509,Customer_509,Enterprise,Central,2023-06-19,54723.0,54.81,shipped,2024-05-27
510,Customer_510,SMB,Central,2023-06-19,52272.0,150.26,cancelled,2024-03-11
511,Customer_511,B2C,West,2023-06-20,50037.0,41.26,pending,2024-01-02
511,Customer_511,B2C,West,2023-06-20,50480.0,68.82,completed,2024-01-15
511,Customer_511,B2C,West,2023-06-20,50605.0,276.77,cancelled,2024-01-19
511,Customer_511,B2C,West,2023-06-20,51375.0,213.58,completed,2024-02-12
511,Customer_511,B2C,West,2023-06-20,53109.0,61.65,completed,2024-04-07
511,Customer_511,B2C,West,2023-06-20,53720.0,50.04,completed,2024-04-26
511,Customer_511,B2C,West,2023-06-20,54047.0,186.8,shipped,2024-05-06
512,Customer_512,B2C,Central,2023-06-20,51413.0,647.68,completed,2024-02-14
512,Customer_512,B2C,Central,2023-06-20,53697.0,50.14,pending,2024-04-25
513,Customer_513,Enterprise,North,2023-06-20,50008.0,100.99,completed,2024-01-01
513,Customer_513,Enterprise,North,2023-06-20,50425.0,19.0,completed,2024-01-14
514,Customer_514,SMB,North,2023-06-21,50502.0,27.94,completed,2024-01-16
514,Customer_514,SMB,North,2023-06-21,50765.0,256.17,completed,2024-01-24
514,Customer_514,SMB,North,2023-06-21,51663.0,421.3,shipped,2024-02-21
514,Customer_514,SMB,North,2023-06-21,52017.0,40.57,completed,2024-03-04
514,Customer_514,SMB,North,2023-06-21,53960.0,70.18,completed,2024-05-03
514,Customer_514,SMB,North,2023-06-21,54836.0,135.93,shipped,2024-05-31
514,Customer_514,SMB,North,2023-06-21,54891.0,209.45,completed,2024-06-01
515,Customer_515,B2B,West,2023-06-21,52073.0,47.27,completed,2024-03-05
515,Customer_515,B2B,West,2023-06-21,52316.0,63.16,shipped,2024-03-13
515,Customer_515,B2B,West,2023-06-21,52484.0,121.15,shipped,2024-03-18
515,Customer_515,B2B,West,2023-06-21,52696.0,128.22,completed,2024-03-25
515,Customer_515,B2B,West,2023-06-21,53780.0,275.12,completed,2024-04-28
515,Customer_515,B2B,West,2023-06-21,54442.0,17.77,completed,2024-05-18
515,Customer_515,B2B,West,2023-06-21,54539.0,119.45,shipped,2024-05-21
516,Customer_516,B2B,West,2023-06-21,50067.0,15.24,completed,2024-01-03
516,Customer_516,B2B,West,2023-06-21,50227.0,48.86,pending,2024-01-08
516,Customer_516,B2B,West,2023-06-21,51556.0,52.32,completed,2024-02-18
516,Customer_516,B2B,West,2023-06-21,51864.0,207.51,completed,2024-02-28
516,Customer_516,B2B,West,2023-06-21,52213.0,26.38,shipped,2024-03-10
516,Customer_516,B2B,West,2023-06-21,52424.0,170.68,completed,2024-03-16
517,Customer_517,B2C,West,2023-06-22,50107.0,56.55,shipped,2024-01-04
517,Customer_517,B2C,West,2023-06-22,50965.0,117.04,shipped,2024-01-31
517,Customer_517,B2C,West,2023-06-22,50984.0,583.27,completed,2024-01-31
517,Customer_517,B2C,West,2023-06-22,52156.0,108.14,completed,2024-03-08
517,Customer_517,B2C,West,2023-06-22,54689.0,60.22,completed,2024-05-26
517,Customer_517,B2C,West,2023-06-22,54895.0,62.6,completed,2024-06-01
518,Customer_518,SMB,East,2023-06-22,50325.0,43.26,completed,2024-01-11
518,Customer_518,SMB,East,2023-06-22,50384.0,161.48,completed,2024-01-12
518,Customer_518,SMB,East,2023-06-22,50947.0,162.72,shipped,2024-01-30
518,Customer_518,SMB,East,2023-06-22,51439.0,369.65,cancelled,2024-02-14
518,Customer_518,SMB,East,2023-06-22,52437.0,102.65,pending,2024-03-17
519,Customer_519,Enterprise,Central,2023-06-22,50608.0,63.87,pending,2024-01-19
519,Customer_519,Enterprise,Central,2023-06-22,51040.0,660.18,completed,2024-02-02
519,Customer_519,Enterprise,Central,2023-06-22,51628.0,76.6,completed,2024-02-20
519,Customer_519,Enterprise,Central,2023-06-22,53281.0,249.94,completed,2024-04-12
519,Customer_519,Enterprise,Central,2023-06-22,53836.0,123.05,completed,2024-04-29
519,Customer_519,Enterprise,Central,2023-06-22,54167.0,27.52,completed,2024-05-10
520,Customer_520,B2B,West,2023-06-23,50210.0,81.35,shipped,2024-01-07
520,Customer_520,B2B,West,2023-06-23,51448.0,27.31,completed,2024-02-15
520,Customer_520,B2B,West,2023-06-23,51775.0,221.16,pending,2024-02-25
520,Customer_520,B2B,West,2023-06-23,51939.0,887.47,completed,2024-03-01
520,Customer_520,B2B,West,2023-06-23,51956.0,40.15,cancelled,2024-03-02
520,Customer_520,B2B,West,2023-06-23,51967.0,170.48,completed,2024-03-02
520,Customer_520,B2B,West,2023-06-23,52210.0,109.66,shipped,2024-03-10
520,Customer_520,B2B,West,2023-06-23,53373.0,61.95,pending,2024-04-15
520,Customer_520,B2B,West,2023-06-23,54088.0,173.25,shipped,2024-05-07
520,Customer_520,B2B,West,2023-06-23,54647.0,70.8,completed,2024-05-25
521,Customer_521,B2C,South,2023-06-23,51662.0,223.63,completed,2024-02-21
521,Customer_521,B2C,South,2023-06-23,54520.0,554.46,pending,2024-05-21
521,Customer_521,B2C,South,2023-06-23,54975.0,35.22,completed,2024-06-04
522,Customer_522,B2C,South,2023-06-23,51674.0,95.89,shipped,2024-02-22
522,Customer_522,B2C,South,2023-06-23,52050.0,263.59,completed,2024-03-05
522,Customer_522,B2C,South,2023-06-23,54842.0,412.5,cancelled,2024-05-31
523,Customer_523,Enterprise,North,2023-06-24,50622.0,477.17,completed,2024-01-20
523,Customer_523,Enterprise,North,2023-06-24,51712.0,122.63,shipped,2024-02-23
523,Customer_523,Enterprise,North,2023-06-24,51756.0,69.06,pending,2024-02-24
523,Customer_523,Enterprise,North,2023-06-24,51759.0,155.04,cancelled,2024-02-24
523,Customer_523,Enterprise,North,2023-06-24,52522.0,99.96,completed,2024-03-19
523,Customer_523,Enterprise,North,2023-06-24,53230.0,208.22,cancelled,2024-04-10
523,Customer_523,Enterprise,North,2023-06-24,54900.0,16.5,completed,2024-06-02
523,Customer_523,Enterprise,North,2023-06-24,54938.0,43.76,cancelled,2024-06-03
524,Customer_524,SMB,Central,2023-06-24,52112.0,74.46,completed,2024-03-06
524,Customer_524,SMB,Central,2023-06-24,52993.0,119.84,completed,2024-04-03
524,Customer_524,SMB,Central,2023-06-24,53803.0,105.54,completed,2024-04-28
524,Customer_524,SMB,Central,2023-06-24,54308.0,146.18,shipped,2024-05-14
525,Customer_525,SMB,West,2023-06-24,50572.0,17.96,completed,2024-01-18
525,Customer_525,SMB,West,2023-06-24,51463.0,99.1,completed,2024-02-15
525,Customer_525,SMB,West,2023-06-24,51568.0,84.33,completed,2024-02-18
525,Customer_525,SMB,West,2023-06-24,52977.0,168.22,completed,2024-04-03
525,Customer_525,SMB,West,2023-06-24,54439.0,34.29,completed,2024-05-18
525,Customer_525,SMB,West,2023-06-24,54644.0,80.9,completed,2024-05-25
526,Customer_526,B2C,South,2023-06-25,53192.0,79.64,shipped,2024-04-09
526,Customer_526,B2C,South,2023-06-25,54455.0,63.34,completed,2024-05-19
526,Customer_526,B2C,South,2023-06-25,54858.0,81.1,completed,2024-05-31
526,Customer_526,B2C,South,2023-06-25,54989.0,185.68,completed,2024-06-04
527,Customer_527,B2C,Central,2023-06-25,51767.0,165.49,completed,2024-02-25
527,Customer_527,B2C,Central,2023-06-25,52944.0,23.23,shipped,2024-04-01
527,Customer_527,B2C,Central,2023-06-25,53049.0,157.75,completed,2024-04-05
528,Customer_528,B2C,North,2023-06-25,50435.0,32.66,completed,2024-01-14
528,Customer_528,B2C,North,2023-06-25,51605.0,36.72,completed,2024-02-20
528,Customer_528,B2C,North,2023-06-25,51882.0,318.7,completed,2024-02-28
528,Customer_528,B2C,North,2023-06-25,51905.0,222.98,shipped,2024-02-29
528,Customer_528,B2C,North,2023-06-25,52937.0,232.58,completed,2024-04-01
528,Customer_528,B2C,North,2023-06-25,53630.0,324.82,completed,2024-04-23
528,Customer_528,B2C,North,2023-06-25,53986.0,195.9,completed,2024-05-04
528,Customer_528,B2C,North,2023-06-25,54187.0,55.33,pending,2024-05-10
528,Customer_528,B2C,North,2023-06-25,54398.0,15.85,completed,2024-05-17
528,Customer_528,B2C,North,2023-06-25,54862.0,119.23,completed,2024-05-31
529,Customer_529,B2B,East,2023-06-26,51368.0,37.78,cancelled,2024-02-12
529,Customer_529,B2B,East,2023-06-26,51548.0,51.4,completed,2024-02-18
529,Customer_529,B2B,East,2023-06-26,51827.0,325.33,completed,2024-02-27
529,Customer_529,B2B,East,2023-06-26,52666.0,184.0,shipped,2024-03-24
529,Customer_529,B2B,East,2023-06-26,53497.0,60.39,completed,2024-04-19
529,Customer_529,B2B,East,2023-06-26,54151.0,29.8,completed,2024-05-09
529,Customer_529,B2B,East,2023-06-26,54400.0,139.29,completed,2024-05-17
530,Customer_530,SMB,Central,2023-06-26,50531.0,30.54,completed,2024-01-17
530,Customer_530,SMB,Central,2023-06-26,50690.0,57.0,completed,2024-01-22
530,Customer_530,SMB,Central,2023-06-26,51505.0,28.28,completed,2024-02-17
530,Customer_530,SMB,Central,2023-06-26,51656.0,100.76,shipped,2024-02-21
530,Customer_530,SMB,Central,2023-06-26,51843.0,75.76,completed,2024-02-27
530,Customer_530,SMB,Central,2023-06-26,52172.0,242.3,completed,2024-03-08
530,Customer_530,SMB,Central,2023-06-26,53990.0,35.65,completed,2024-05-04
530,Customer_530,SMB,Central,2023-06-26,54373.0,386.45,completed,2024-05-16
530,Customer_530,SMB,Central,2023-06-26,54850.0,83.21,completed,2024-05-31
531,Customer_531,SMB,Central,2023-06-26,51163.0,464.57,completed,2024-02-06
531,Customer_531,SMB,Central,2023-06-26,51570.0,35.48,completed,2024-02-19
532,Customer_532,Enterprise,East,2023-06-27,50702.0,95.95,shipped,2024-01-22
532,Customer_532,Enterprise,East,2023-06-27,51875.0,119.66,completed,2024-02-28
532,Customer_532,Enterprise,East,2023-06-27,52396.0,38.52,shipped,2024-03-15
532,Customer_532,Enterprise,East,2023-06-27,52529.0,209.72,pending,2024-03-20
532,Customer_532,Enterprise,East,2023-06-27,54831.0,209.11,completed,2024-05-30
533,Customer_533,Enterprise,Central,2023-06-27,50148.0,28.56,pending,2024-01-05
533,Customer_533,Enterprise,Central,2023-06-27,50337.0,91.33,pending,2024-01-11
533,Customer_533,Enterprise,Central,2023-06-27,51960.0,64.12,completed,2024-03-02
533,Customer_533,Enterprise,Central,2023-06-27,53103.0,136.18,completed,2024-04-06
533,Customer_533,Enterprise,Central,2023-06-27,53200.0,31.13,completed,2024-04-09
533,Customer_533,Enterprise,Central,2023-06-27,53457.0,896.96,completed,2024-04-18
533,Customer_533,Enterprise,Central,2023-06-27,53465.0,41.22,completed,2024-04-18
533,Customer_533,Enterprise,Central,2023-06-27,54331.0,86.71,completed,2024-05-15
533,Customer_533,Enterprise,Central,2023-06-27,54894.0,171.03,completed,2024-06-01
534,Customer_534,B2C,North,2023-06-27,50375.0,19.82,completed,2024-01-12
534,Customer_534,B2C,North,2023-06-27,51213.0,57.85,completed,2024-02-07
534,Customer_534,B2C,North,2023-06-27,51693.0,495.52,pending,2024-02-22
534,Customer_534,B2C,North,2023-06-27,51844.0,38.94,completed,2024-02-27
534,Customer_534,B2C,North,2023-06-27,53583.0,215.52,completed,2024-04-21
534,Customer_534,B2C,North,2023-06-27,54404.0,123.96,pending,2024-05-17
535,Customer_535,SMB,North,2023-06-28,54019.0,99.77,shipped,2024-05-05
535,Customer_535,SMB,North,2023-06-28,54852.0,273.51,cancelled,2024-05-31
536,Customer_536,Enterprise,East,2023-06-28,50199.0,269.71,completed,2024-01-07
536,Customer_536,Enterprise,East,2023-06-28,52814.0,44.49,completed,2024-03-28
536,Customer_536,Enterprise,East,2023-06-28,53481.0,375.39,completed,2024-04-18
536,Customer_536,Enterprise,East,2023-06-28,53839.0,296.26,completed,2024-04-29
536,Customer_536,Enterprise,East,2023-06-28,54065.0,143.9,completed,2024-05-07
536,Customer_536,Enterprise,East,2023-06-28,54936.0,38.22,completed,2024-06-03
537,Customer_537,SMB,West,2023-06-28,50416.0,216.84,completed,2024-01-13
537,Customer_537,SMB,West,2023-06-28,50727.0,83.03,completed,2024-01-23
537,Customer_537,SMB,West,2023-06-28,52651.0,43.85,shipped,2024-03-23
537,Customer_537,SMB,West,2023-06-28,52816.0,22.32,completed,2024-03-28
537,Customer_537,SMB,West,2023-06-28,53331.0,743.98,shipped,2024-04-14
537,Customer_537,SMB,West,2023-06-28,53766.0,101.34,completed,2024-04-27
537,Customer_537,SMB,West,2023-06-28,54059.0,129.17,cancelled,2024-05-06
538,Customer_538,B2B,South,2023-06-29,50986.0,44.45,completed,2024-01-31
538,Customer_538,B2B,South,2023-06-29,52609.0,60.28,completed,2024-03-22
538,Customer_538,B2B,South,2023-06-29,54691.0,68.38,completed,2024-05-26
539,Customer_539,B2C,West,2023-06-29,,,,
540,Customer_540,B2B,Central,2023-06-29,50102.0,60.18,completed,2024-01-04
540,Customer_540,B2B,Central,2023-06-29,50140.0,32.55,cancelled,2024-01-05
540,Customer_540,B2B,Central,2023-06-29,50363.0,221.87,shipped,2024-01-12
540,Customer_540,B2B,Central,2023-06-29,50668.0,229.49,cancelled,2024-01-21
540,Customer_540,B2B,Central,2023-06-29,51171.0,69.52,completed,2024-02-06
540,Customer_540,B2B,Central,2023-06-29,51461.0,109.21,shipped,2024-02-15
540,Customer_540,B2B,Central,2023-06-29,51801.0,318.5,pending,2024-02-26
540,Customer_540,B2B,Central,2023-06-29,51824.0,183.33,shipped,2024-02-26
540,Customer_540,B2B,Central,2023-06-29,52956.0,70.4,completed,2024-04-02
540,Customer_540,B2B,Central,2023-06-29,52971.0,24.05,completed,2024-04-02
540,Customer_540,B2B,Central,2023-06-29,53219.0,76.74,pending,2024-04-10
540,Customer_540,B2B,Central,2023-06-29,53626.0,159.62,completed,2024-04-23
540,Customer_540,B2B,Central,2023-06-29,53719.0,50.82,completed,2024-04-26
541,Customer_541,Enterprise,South,2023-06-30,50550.0,43.79,completed,2024-01-18
541,Customer_541,Enterprise,South,2023-06-30,52000.0,533.73,completed,2024-03-03
541,Customer_541,Enterprise,South,2023-06-30,52056.0,97.57,shipped,2024-03-05
541,Customer_541,Enterprise,South,2023-06-30,52833.0,149.88,completed,2024-03-29
541,Customer_541,Enterprise,South,2023-06-30,54890.0,38.62,cancelled,2024-06-01
541,Customer_541,Enterprise,South,2023-06-30,54919.0,95.26,cancelled,2024-06-02
541,Customer_541,Enterprise,South,2023-06-30,54957.0,71.35,completed,2024-06-03
542,Customer_542,B2C,East,2023-06-30,50566.0,32.75,completed,2024-01-18
542,Customer_542,B2C,East,2023-06-30,50642.0,156.98,completed,2024-01-21
542,Customer_542,B2C,East,2023-06-30,50680.0,32.96,completed,2024-01-22
542,Customer_542,B2C,East,2023-06-30,50884.0,119.41,completed,2024-01-28
542,Customer_542,B2C,East,2023-06-30,51235.0,40.74,completed,2024-02-08
542,Customer_542,B2C,East,2023-06-30,51284.0,258.66,completed,2024-02-10
542,Customer_542,B2C,East,2023-06-30,52294.0,192.44,completed,2024-03-12
542,Customer_542,B2C,East,2023-06-30,52420.0,579.76,pending,2024-03-16
542,Customer_542,B2C,East,2023-06-30,53291.0,38.51,completed,2024-04-12
542,Customer_542,B2C,East,2023-06-30,54629.0,33.09,completed,2024-05-24
543,Customer_543,B2B,East,2023-06-30,50666.0,41.44,shipped,2024-01-21
543,Customer_543,B2B,East,2023-06-30,51876.0,42.28,completed,2024-02-28
544,Customer_544,B2C,South,2023-07-01,52015.0,173.66,completed,2024-03-03
544,Customer_544,B2C,South,2023-07-01,52293.0,297.16,pending,2024-03-12
544,Customer_544,B2C,South,2023-07-01,53438.0,52.13,completed,2024-04-17
544,Customer_544,B2C,South,2023-07-01,53453.0,104.56,completed,2024-04-17
544,Customer_544,B2C,South,2023-07-01,53694.0,66.9,completed,2024-04-25
544,Customer_544,B2C,South,2023-07-01,54652.0,394.9,shipped,2024-05-25
544,Customer_544,B2C,South,2023-07-01,54849.0,69.73,completed,2024-05-31
545,Customer_545,B2C,North,2023-07-01,,,,
546,Customer_546,B2C,South,2023-07-01,50053.0,25.01,shipped,2024-01-02
546,Customer_546,B2C,South,2023-07-01,50318.0,114.58,pending,2024-01-10
546,Customer_546,B2C,South,2023-07-01,53349.0,43.53,completed,2024-04-14
546,Customer_546,B2C,South,2023-07-01,54840.0,142.56,completed,2024-05-31
547,Customer_547,B2B,Central,2023-07-02,51422.0,212.69,completed,2024-02-14
547,Customer_547,B2B,Central,2023-07-02,51602.0,27.33,shipped,2024-02-20
547,Customer_547,B2B,Central,2023-07-02,52054.0,75.75,completed,2024-03-05
547,Customer_547,B2B,Central,2023-07-02,52436.0,41.9,completed,2024-03-17
547,Customer_547,B2B,Central,2023-07-02,53616.0,198.1,completed,2024-04-22
547,Customer_547,B2B,Central,2023-07-02,53796.0,259.85,completed,2024-04-28
547,Customer_547,B2B,Central,2023-07-02,54122.0,243.12,completed,2024-05-08
548,Customer_548,B2C,North,2023-07-02,50057.0,261.92,shipped,2024-01-02
548,Customer_548,B2C,North,2023-07-02,51755.0,61.28,cancelled,2024-02-24
548,Customer_548,B2C,North,2023-07-02,52988.0,277.65,completed,2024-04-03
548,Customer_548,B2C,North,2023-07-02,53829.0,26.72,completed,2024-04-29
549,Customer_549,B2C,East,2023-07-02,51584.0,144.75,completed,2024-02-19
549,Customer_549,B2C,East,2023-07-02,51631.0,419.33,shipped,2024-02-20
549,Customer_549,B2C,East,2023-07-02,52070.0,465.39,completed,2024-03-05
549,Customer_549,B2C,East,2023-07-02,52623.0,86.43,completed,2024-03-22
549,Customer_549,B2C,East,2023-07-02,53414.0,318.34,completed,2024-04-16
549,Customer_549,B2C,East,2023-07-02,53474.0,52.65,completed,2024-04-18
549,Customer_549,B2C,East,2023-07-02,54799.0,110.95,completed,2024-05-29
549,Customer_549,B2C,East,2023-07-02,54971.0,33.38,completed,2024-06-04
550,Customer_550,SMB,South,2023-07-03,50454.0,18.51,completed,2024-01-15
550,Customer_550,SMB,South,2023-07-03,50519.0,55.92,shipped,2024-01-17
550,Customer_550,SMB,South,2023-07-03,50859.0,329.14,completed,2024-01-27
550,Customer_550,SMB,South,2023-07-03,50881.0,66.67,cancelled,2024-01-28
550,Customer_550,SMB,South,2023-07-03,52181.0,29.08,completed,2024-03-09
550,Customer_550,SMB,South,2023-07-03,52473.0,460.99,shipped,2024-03-18
550,Customer_550,SMB,South,2023-07-03,53268.0,288.41,pending,2024-04-12
550,Customer_550,SMB,South,2023-07-03,53933.0,27.19,completed,2024-05-02
551,Customer_551,B2C,West,2023-07-03,51148.0,167.28,completed,2024-02-05
551,Customer_551,B2C,West,2023-07-03,51635.0,89.09,pending,2024-02-21
551,Customer_551,B2C,West,2023-07-03,53290.0,27.12,completed,2024-04-12
551,Customer_551,B2C,West,2023-07-03,53700.0,106.9,completed,2024-04-25
551,Customer_551,B2C,West,2023-07-03,54045.0,275.58,shipped,2024-05-06
551,Customer_551,B2C,West,2023-07-03,54289.0,73.3,completed,2024-05-14
551,Customer_551,B2C,West,2023-07-03,54501.0,546.97,cancelled,2024-05-20
551,Customer_551,B2C,West,2023-07-03,54967.0,18.04,shipped,2024-06-04
552,Customer_552,SMB,West,2023-07-03,50557.0,127.37,completed,2024-01-18
552,Customer_552,SMB,West,2023-07-03,52315.0,131.79,cancelled,2024-03-13
552,Customer_552,SMB,West,2023-07-03,53008.0,208.35,completed,2024-04-03
553,Customer_553,B2C,Central,2023-07-04,50175.0,114.07,pending,2024-01-06
553,Customer_553,B2C,Central,2023-07-04,51158.0,158.42,shipped,2024-02-06
553,Customer_553,B2C,Central,2023-07-04,51489.0,57.99,completed,2024-02-16
553,Customer_553,B2C,Central,2023-07-04,52063.0,90.48,completed,2024-03-05
553,Customer_553,B2C,Central,2023-07-04,53763.0,189.21,completed,2024-04-27
554,Customer_554,B2C,West,2023-07-04,50178.0,41.65,completed,2024-01-06
554,Customer_554,B2C,West,2023-07-04,51553.0,252.03,completed,2024-02-18
554,Customer_554,B2C,West,2023-07-04,51868.0,120.55,completed,2024-02-28
554,Customer_554,B2C,West,2023-07-04,52819.0,144.93,completed,2024-03-29
554,Customer_554,B2C,West,2023-07-04,52936.0,57.08,pending,2024-04-01
554,Customer_554,B2C,West,2023-07-04,54037.0,162.09,completed,2024-05-06
555,Customer_555,SMB,South,2023-07-04,51053.0,65.61,completed,2024-02-02
555,Customer_555,SMB,South,2023-07-04,51162.0,133.27,completed,2024-02-06
555,Customer_555,SMB,South,2023-07-04,52141.0,95.34,completed,2024-03-07
555,Customer_555,SMB,South,2023-07-04,52150.0,253.97,completed,2024-03-08
555,Customer_555,SMB,South,2023-07-04,52862.0,678.12,completed,2024-03-30
556,Customer_556,B2C,South,2023-07-05,51376.0,26.46,cancelled,2024-02-12
556,Customer_556,B2C,South,2023-07-05,51377.0,163.78,shipped,2024-02-13
556,Customer_556,B2C,South,2023-07-05,51617.0,250.33,completed,2024-02-20
556,Customer_556,B2C,South,2023-07-05,52370.0,222.8,completed,2024-03-15
556,Customer_556,B2C,South,2023-07-05,53087.0,84.29,shipped,2024-04-06
557,Customer_557,B2B,West,2023-07-05,52309.0,82.48,completed,2024-03-13
557,Customer_557,B2B,West,2023-07-05,52698.0,533.34,completed,2024-03-25
557,Customer_557,B2B,West,2023-07-05,53294.0,306.15,shipped,2024-04-12
557,Customer_557,B2B,West,2023-07-05,53952.0,50.33,completed,2024-05-03
557,Customer_557,B2B,West,2023-07-05,54362.0,48.85,pending,2024-05-16
557,Customer_557,B2B,West,2023-07-05,54963.0,60.65,completed,2024-06-04
557,Customer_557,B2B,West,2023-07-05,54984.0,142.1,pending,2024-06-04
558,Customer_558,B2B,South,2023-07-05,50276.0,122.46,completed,2024-01-09
558,Customer_558,B2B,South,2023-07-05,50949.0,536.25,completed,2024-01-30
558,Customer_558,B2B,South,2023-07-05,51105.0,139.05,shipped,2024-02-04
558,Customer_558,B2B,South,2023-07-05,51400.0,106.72,completed,2024-02-13
558,Customer_558,B2B,South,2023-07-05,52633.0,15.4,pending,2024-03-23
558,Customer_558,B2B,South,2023-07-05,52685.0,109.09,completed,2024-03-24
558,Customer_558,B2B,South,2023-07-05,54085.0,136.93,completed,2024-05-07
558,Customer_558,B2B,South,2023-07-05,54219.0,87.31,shipped,2024-05-11
558,Customer_558,B2B,South,2023-07-05,54443.0,89.03,shipped,2024-05-18
558,Customer_558,B2B,South,2023-07-05,54524.0,91.61,pending,2024-05-21
559,Customer_559,SMB,Central,2023-07-06,50029.0,111.96,completed,2024-01-01
559,Customer_559,SMB,Central,2023-07-06,50031.0,155.36,completed,2024-01-01
559,Customer_559,SMB,Central,2023-07-06,50287.0,99.45,pending,2024-01-09
559,Customer_559,SMB,Central,2023-07-06,50518.0,105.83,shipped,2024-01-17
559,Customer_559,SMB,Central,2023-07-06,51871.0,356.31,pending,2024-02-28
559,Customer_559,SMB,Central,2023-07-06,52085.0,220.99,completed,2024-03-06
559,Customer_559,SMB,Central,2023-07-06,52878.0,65.51,completed,2024-03-30
559,Customer_559,SMB,Central,2023-07-06,53336.0,144.67,shipped,2024-04-14
559,Customer_559,SMB,Central,2023-07-06,53750.0,237.11,completed,2024-04-27
559,Customer_559,SMB,Central,2023-07-06,54457.0,85.46,completed,2024-05-19
559,Customer_559,SMB,Central,2023-07-06,54973.0,30.62,shipped,2024-06-04
560,Customer_560,B2C,North,2023-07-06,51640.0,179.1,completed,2024-02-21
560,Customer_560,B2C,North,2023-07-06,51806.0,304.39,completed,2024-02-26
560,Customer_560,B2C,North,2023-07-06,52022.0,87.45,cancelled,2024-03-04
560,Customer_560,B2C,North,2023-07-06,52058.0,65.7,completed,2024-03-05
560,Customer_560,B2C,North,2023-07-06,52176.0,311.3,shipped,2024-03-08
560,Customer_560,B2C,North,2023-07-06,54246.0,129.46,pending,2024-05-12
560,Customer_560,B2C,North,2023-07-06,54273.0,659.24,completed,2024-05-13
561,Customer_561,SMB,Central,2023-07-06,50937.0,870.83,completed,2024-01-30
561,Customer_561,SMB,Central,2023-07-06,51579.0,132.53,completed,2024-02-19
561,Customer_561,SMB,Central,2023-07-06,51948.0,24.18,completed,2024-03-01
561,Customer_561,SMB,Central,2023-07-06,53581.0,44.18,completed,2024-04-21
561,Customer_561,SMB,Central,2023-07-06,54961.0,336.26,completed,2024-06-04
562,Customer_562,B2B,Central,2023-07-07,50565.0,189.41,completed,2024-01-18
562,Customer_562,B2B,Central,2023-07-07,51090.0,80.6,completed,2024-02-04
562,Customer_562,B2B,Central,2023-07-07,53392.0,366.77,completed,2024-04-15
563,Customer_563,B2B,South,2023-07-07,50326.0,174.1,completed,2024-01-11
563,Customer_563,B2B,South,2023-07-07,50902.0,37.48,completed,2024-01-29
563,Customer_563,B2B,South,2023-07-07,51279.0,64.02,completed,2024-02-09
563,Customer_563,B2B,South,2023-07-07,51321.0,81.75,completed,2024-02-11
563,Customer_563,B2B,South,2023-07-07,52142.0,27.89,completed,2024-03-07
563,Customer_563,B2B,South,2023-07-07,52273.0,257.17,cancelled,2024-03-12
563,Customer_563,B2B,South,2023-07-07,52572.0,58.94,completed,2024-03-21
563,Customer_563,B2B,South,2023-07-07,52905.0,508.54,completed,2024-03-31
563,Customer_563,B2B,South,2023-07-07,53789.0,164.81,completed,2024-04-28
564,Customer_564,B2B,North,2023-07-07,51218.0,335.21,completed,2024-02-08
564,Customer_564,B2B,North,2023-07-07,51902.0,209.29,shipped,2024-02-29
564,Customer_564,B2B,North,2023-07-07,52307.0,631.96,completed,2024-03-13
564,Customer_564,B2B,North,2023-07-07,54526.0,128.66,completed,2024-05-21
565,Customer_565,B2C,South,2023-07-08,51331.0,172.27,completed,2024-02-11
565,Customer_565,B2C,South,2023-07-08,52560.0,130.89,completed,2024-03-20
565,Customer_565,B2C,South,2023-07-08,52808.0,265.93,cancelled,2024-03-28
565,Customer_565,B2C,South,2023-07-08,54695.0,83.29,pending,2024-05-26
566,Customer_566,B2C,East,2023-07-08,50284.0,256.24,completed,2024-01-09
566,Customer_566,B2C,East,2023-07-08,50695.0,144.1,pending,2024-01-22
